AMD A6-7310,1200
Intel Core 2 Duo T5600,1037
AMD A6-4455M,1316
Intel Core 2 Duo P9500,1638
Intel Core i3-7350K,5742
AMD A8-5550M,1613
Intel Xeon E5450,1924
AMD A8-8600P,1913
Intel Core i5-2557M,2241
Intel Xeon X5482,2053
Intel Core 2 Duo E7200,1555
AMD Athlon II P340,1200
Intel Core i5-655K,2500
Intel Core i3-7100,4422
Intel Core i7-4765T,3172
Intel Core i5-3427U,2485
AMD A8-7600,2247
AMD A8-3510MX,1315
Intel Core i5-520M,1843
Intel Core i7-7700K,5709
AMD Sempron 140,1478
AMD Sempron 145,1432
AMD Sempron SI-42,953
AMD Athlon II X2 260u,1049
Intel Celeron E1500,941
AMD Phenom II X6 1100T Black Edition,2434
Intel Core i7-4860HQ,3952
Intel Core i7-4960X,3919
Intel Core 2 Duo T5850,1065
Intel Core 2 Duo P7570,1464
AMD Athlon X2 5050e,1227
Intel Core i7-7700T,4453
Intel Core i7-4790,4268
Intel Core i7-3520M,3154
Intel Xeon E5440,1850
Intel Xeon E3-1245 V2,3723
Intel Core i7-3615QM,3073
Intel Core i7-4500U,2957
Intel Celeron 847,1032
Intel Xeon X5472,1890
Intel Core i3-2348M,1905
Intel Core i5-3317U,2276
AMD A4-4355M,1208
AMD Phenom X4 9150e,1114
Intel Celeron N2940,1001
Intel Xeon E5430,1736
Intel Core 2 Quad Q9000,1426
Intel Core i7-6700K,5341
AMD Athlon II P360,1232
Intel Xeon X5460,1983
Intel Pentium T2390,912
Intel Core i5-8250U,3979
Intel Core i7-6700T,4176
Intel Core i7-2630QM,2489
AMD Ryzen Threadripper 1950X,4396
Intel Xeon E5-2690,3115
AMD Sempron M120,1215
AMD A10-6800B,2616
Intel Xeon E5-2690 v4,3664
Intel Core 2 Duo P7350,1289
Intel Core 2 Duo E8500,1986
Intel Celeron N2930,1003
Intel Core i5-3339Y,1813
Intel Xeon E5-2690 v2,3035
Intel Xeon E5-2667 v4,3678
Intel Xeon E5-2690 v3,3504
Intel Xeon X5690,2861
Intel Core 2 Duo E6320,1134
Intel Xeon E5-2667 v2,3703
AMD A10-6800K,2521
Intel Core i7-4980HQ,4384
Intel Xeon X5450,1907
Intel Xeon E5-2680,2948
Intel Xeon E5420,1644
Intel Xeon W3580,2753
Intel Core i3-560,2400
Intel Core i7-6700TE,3665
Intel Core i5-5250U,2833
AMD Athlon II M300,1124
AMD Athlon X2 L310,639
AMD A10-4600M,1684
Intel Core i5-2537M,1653
Intel Core i5-470UM,1039
Intel Core 2 Duo L9400,1309
Intel Core i7-4600M,3479
Intel Celeron G1840,2761
AMD Phenom X3 8550,1363
AMD Athlon X2 4050e,994
Intel Xeon X5560,2537
AMD FX-8320E,2373
Intel Core i7-4600U,3110
Intel Celeron B820,1499
AMD FX-8320,2434
Intel Core i3-5015U,2290
Intel Celeron 530,929
Intel Core i3-550,2174
AMD Athlon X2 5000,1303
Intel Core 2 Duo E8200,1693
Intel Xeon W3570,2721
Intel Celeron B830,1525
Intel Core i7-3632QM,2854
AMD Athlon 64 X2 5000B,1217
Intel Xeon X3370,1918
Intel Celeron G1610,2316
Intel Xeon X5550,2421
AMD A8-3850,1759
Intel Core 2 Extreme X7900,1355
Intel Celeron 540,993
Intel Core i7-5930K,4492
Intel Core 2 Duo T9300,1466
Intel Core i3-540,2090
AMD A10-5800K,2365
AMD FX-8350,2611
Intel Core i7-820QM,1781
Intel Xeon W3565,2631
AMD Athlon II M320,1206
AMD Athlon II X4 635,1700
Intel Core 2 Duo E8435,1722
Intel Core i7-3610QE,3147
Intel Celeron J3455,1432
Intel Celeron B840,1704
AMD Turion II Neo N54L,1274
Intel Core i7-2820QM,2817
AMD Athlon II X4 630,1627
AMD Athlon II X4 631,1646
Intel Celeron G1620,2418
Intel Core i7-6700,4521
AMD Athlon 64 X2 5000+,1195
Intel Xeon X3360,1870
AMD Turion II P560,1420
AMD A10-5800B,2112
Intel Core i7-3667U,2699
Intel Celeron 550,973
AMD FX-8100,1909
Intel Core 2 Duo P8800,1603
Intel Core i7-5820K,4349
AMD Turion II P540,1441
Intel Core i3-530,2017
Intel Core 2 Duo T9550,1677
Intel Core i7-4771,4180
Intel Core i5-2400S,2910
Intel Core i7-4770,4132
Intel Xeon W3550,2569
Intel Celeron P4500,1290
Intel Core i7-6800K,4421
Intel Core i7-7560U,4229
Intel Xeon E3-1535M v5,4145
Intel Core i7-3610QM,3030
Intel Core i3-4010U,1908
AMD Athlon II X4 620,1525
Intel Core i7-3970X,3791
Intel Celeron G1630,2484
Intel Xeon X3350,1790
AMD A8-3870,1788
Intel Core i7-2640M,2920
Intel Xeon E5-1660,3576
Intel Xeon E5-2658 v4,2692
Intel Core i3-5010U,2335
Intel Celeron 560,1026
Intel Xeon E3-1280 V2,3891
AMD Ryzen 7 1800X,4243
AMD FX-8370,2675
AMD Phenom II X4 940 Black Edition,1791
Intel Xeon E3-1231 v3,4064
Intel Core i7-2920XM,3162
Intel Xeon W3540,2297
Intel Core i5-6360U,3536
Intel Core 2 Duo L9600,1303
AMD Athlon II X4 650,1828
Intel Core i7-2635QM,2520
AMD Athlon II X4 651,1834
Intel Xeon 5140,1322
AMD Athlon 64 X2 5200+,1270
Intel Xeon E5-1650,3483
AMD PRO A10-8700B,1696
AMD FX-8120,2174
Intel Xeon W-2140B,4772
Intel Xeon W3530,2416
AMD Athlon II X4 645,1771
AMD Athlon II X4 641,1747
AMD Athlon II X4 640,1718
Intel Core i3-380M,1651
Intel Core i3-6100U,2755
AMD Athlon TF-20,648
Intel Core i3-6100T,3646
AMD FX - 4320,2499
Intel Xeon 5130,1249
AMD A4-3330MX,1222
AMD Z-01,502
Intel Pentium G4600,3971
Intel Pentium 3556U,1830
Intel Pentium B980,1943
Intel Atom N550,461
AMD E1-6010,693
AMD FX-8150,2349
Intel Xeon W3520,2312
Intel Core i7-2720QM,2736
Intel Core 2 Duo E8235,1706
AMD Athlon 64 X2 4000+,933
AMD E1-6015,699
Intel Core i5-2405S,2819
Intel Core i7-3537U,2685
Intel Core i7-4820K,3726
Intel Celeron G1820,2659
Intel Celeron B800,1380
Intel Xeon 5160,1667
Intel Pentium B970,1950
Intel Core i3-4030U,2095
Intel Core 2 Duo P8600,1483
AMD Athlon II X2 235e,1485
AMD A4-1200,561
AMD Sempron 2650,779
Intel Atom D410,455
Intel Core i7-4930K,3798
Intel Core i7-2620M,2823
Intel Celeron B815,1408
AMD A6-5350M,1748
Intel Core i7-3612QM,2819
Intel Celeron B810,1623
Intel Xeon 5150,1381
Intel Core i5-4690K,4583
Intel Celeron N3050,927
Intel Xeon E5-1620,3392
Intel Core i5-4278U,3319
Intel Celeron G440,1373
Intel Core i7-2600K,3842
Intel Atom N570,483
Intel Core i7-6560U,3555
Intel Xeon E5-2683 v3,3118
Intel Core i7-840QM,2158
Intel Pentium G850,2579
Intel Core 2 Duo T7300,1216
Intel Core i5-6300U,3219
AMD Phenom X4 9100e,865
Intel Core i3-3220,2976
Intel Core i3-2130,2891
Intel Core i3-3225,3037
Intel Celeron M 520,803
Intel Xeon E3-1241 v3,4247
Intel Core i5-4690S,3987
AMD Ryzen 5 1600X,4189
AMD E2-2000,723
Intel Xeon E5-2630L,2233
AMD E1-2500,713
Intel Core i7-3820,3549
Intel Core i7-4710HQ,3527
Intel Pentium G2010,2479
Intel Atom N2600,513
Intel Core i7-6770HQ,4095
AMD Athlon 64 X2 6000+,1434
Intel Pentium G840,2445
AMD A4-3400,1546
AMD Athlon Neo MV-40,796
Intel Core i3-3210,2872
Intel Core i3-2120,2814
Intel Core i3-2125,2951
Intel Pentium 4 511/520/521/620,815
Intel Xeon E3-1275 v2,3686
Intel Core i7-720QM,1849
Intel Xeon E3-1275 v3,4326
AMD Athlon X4 880K,2658
Intel Pentium G2020,2576
AMD A10-8750,2305
AMD Ryzen 3 1200,3631
AMD Athlon X2 3250e,746
Intel Celeron G460,1498
AMD E1-1200,620
AMD A8-4500M,1484
Intel Core 2 Duo T6670,1250
Intel Pentium G4400,3734
Intel Celeron G1610T,2114
Intel Core i7-4712MQ,3397
Intel Xeon E3-1285L v3,4390
Intel Xeon E5-1603,2648
Intel Xeon E5-1607,2790
Intel Core i7-3517U,2434
Intel Core i7-7567U,4578
Intel Core i5-3380M,3203
AMD A8-3520M,1336
AMD Phenom X4 9550,1302
Intel Core i3-4330,3737
AMD A4-1250,533
Intel Core 2 Duo SU7300,899
Intel Core i3-3245,3092
Intel Core i3-3240,3033
Intel Core i7-620LM,1661
Intel Core i7-2670QM,2623
Intel Celeron E3300,1381
Intel Core i7-3930K,3691
Intel Core i7-4810MQ,3930
Intel Core i7-6700HQ,3735
AMD A4-3420,1580
Intel Core i3-2120T,2349
AMD Athlon X2 4450B,1021
Intel Celeron G465,1680
Intel Core i7-2600S,3289
Intel Core i7-940XM,2409
Intel Core 2 Quad Q6600,1484
AMD A8-3800,1569
Intel Core 2 Duo T7100,1126
Intel Pentium E5700,1638
Intel Core i5-480M,1857
Intel Pentium 2020M,2139
AMD Athlon X2 4450e,978
Intel Core i7-640LM,1849
Intel Core i5-4250U,2813
AMD Phenom X3 8750,1372
Intel Core i7-8650U,4587
Intel Core i5-7300U,3869
AMD E-240,579
Intel Pentium G640T,2222
Intel Core i7-4712HQ,3248
AMD Phenom II X4 970 Black Edition,2135
AMD Athlon 64 3500+,993
AMD Turion II P520,1392
Intel Core i5-3470T,3325
AMD A10-7870K,2414
Intel Core i7-3630QM,3096
Intel Core i5-3470S,3378
Intel Xeon,2974
AMD FX-8800P,1875
AMD A6-3500,1443
AMD Athlon X2 7850,1557
Intel Pentium 4 560/660,832
Intel Core i7-920XM,2157
Intel Core i5-2380P,3135
AMD A8-3820,1642
Intel Core i3-3120M,2317
Intel Core 2 Extreme X9000,1353
Intel Core 2 Duo T9500,1624
Intel Core 2 Duo E4700,1385
Intel Core i5-3360M,3085
AMD A8-3500M,1253
Intel Xeon E5-2695 v2,2408
Intel Pentium E2220,1273
Intel Core 2 Duo U9300,941
Intel Pentium G2030,2579
Intel Core i3-4100M,2636
Intel Core i7-4910MQ,4060
Intel Core i5-2400,3143
Intel Pentium E6800,1801
Intel Pentium E2200,1151
Intel Core i3-2105,2665
Intel Celeron 1000M,1712
Intel Core i3-2100,2692
AMD A4-5150M,1725
Intel Xeon E5-2430 v2,2286
Intel Core i5-5257U,3348
AMD A4-3310MX,1259
